sample,prediction,true_label,uncertainty,confidence
1465,[2.],[4],0.6875,0.6809947653375041
1466,[0.],[5],0.5625,0.6812280671045338
1467,[5.],[5],0.25,0.6813936905364758
1468,[0.],[0],0.125,0.6800649694007337
1469,[3.],[3],0.5625,0.6814791746598319
1470,[5.],[8],0.625,0.6807177470449551
1471,[5.],[5],0.0625,0.6817085449780832
1472,[3.],[3],0.0625,0.6815060967840195
1473,[5.],[5],0.0625,0.6814798020022808
1474,[1.],[8],0.0,0.6814753743897344
1475,[6.],[6],0.5,0.6819871841150449
1476,[3.],[5],0.625,0.6819087448595365
1477,[4.],[7],0.4375,0.6810561347755769
1478,[6.],[6],0.0625,0.6820048036260221
1479,[3.],[3],0.0,0.6813975617870925
1480,[3.],[3],0.0,0.6816938149483512
1481,[4.],[9],0.3125,0.6062199621674713
1482,[6.],[6],0.0625,0.68190643793564
1483,[1.],[1],0.0,0.6821113877840886
1484,[1.],[1],0.0,0.6822841659188011
1485,[2.],[2],0.0,0.6807428711506958
1486,[4.],[9],0.4375,0.6812880322874217
1487,[0.],[0],0.0,0.6813169814021163
1488,[4.],[4],0.125,0.6808263312226949
1489,[3.],[3],0.0,0.6815276839208392
1490,[3.],[3],0.1875,0.6818590251910026
1491,[6.],[6],0.0,0.6815233985200412
1492,[3.],[9],0.5625,0.6715436221767256
1493,[5.],[5],0.0,0.6813349794546887
1494,[0.],[7],0.3125,0.6728741871186931
1495,[3.],[3],0.125,0.6816108613285905
1496,[3.],[7],0.5625,0.6815435637854592
1497,[0.],[7],0.5,0.48817706087205515
1498,[4.],[7],0.375,0.677350987218119
1499,[3.],[8],0.4375,0.6803214878590739
1500,[1.],[7],0.5,0.6818763109762542
1501,[4.],[9],0.5625,0.6800397903577086
1502,[6.],[8],0.625,0.6817164333518364
1503,[3.],[3],0.0,0.6818152488596135
1504,[0.],[0],0.0,0.6818307530857458
1505,[2.],[7],0.5,0.6818444462370146
1506,[2.],[2],0.0625,0.6807789288568006
1507,[2.],[7],0.3125,0.6818825300205177
1508,[4.],[9],0.375,0.6816540006834859
1509,[4.],[4],0.375,0.681095178174661
1510,[5.],[5],0.0625,0.6816479596976203
1511,[4.],[4],0.0625,0.6812358462286006
1512,[4.],[9],0.0625,0.5909465317934957
1513,[3.],[3],0.125,0.681698359373167
1514,[2.],[2],0.0625,0.681077590620669
1515,[1.],[1],0.0,0.6821925680922336
1516,[4.],[4],0.0,0.6812189428262034
1517,[0.],[0],0.0,0.6820027622890508
1518,[2.],[2],0.1875,0.6811758555908839
1519,[3.],[3],0.0,0.6819612735555617
1520,[4.],[7],0.625,0.6802739251293306
1521,[5.],[5],0.0,0.6817767275329546
1522,[4.],[7],0.125,0.6813703736619785
1523,[5.],[8],0.5625,0.6816449307898721
1524,[3.],[8],0.5625,0.6812858553662315
1525,[5.],[5],0.3125,0.6812272031031572
1526,[0.],[0],0.5,0.6801689755805338
1527,[1.],[1],0.6875,0.6819631612259799
1528,[1.],[1],0.0,0.6821586546886733
1529,[4.],[4],0.1875,0.680036611303703
1530,[3.],[8],0.5625,0.6802354866289397
1531,[3.],[3],0.4375,0.6818627341584773
1532,[4.],[9],0.125,0.6812370737679634
1533,[0.],[0],0.1875,0.6816191613144074
1534,[0.],[0],0.0,0.6817197164291303
1535,[0.],[0],0.0,0.6817426289740914
1536,[6.],[6],0.0,0.6809667606955522
1537,[6.],[6],0.0,0.6819221312854998
1538,[2.],[2],0.125,0.6813316564444087
1539,[3.],[3],0.0,0.681894744814809
1540,[0.],[7],0.375,0.6731460324350235
1541,[3.],[8],0.625,0.6817921353389944
1542,[4.],[4],0.0,0.6815388201335965
1543,[4.],[7],0.625,0.678493106511861
1544,[4.],[7],0.375,0.6699341301635765
1545,[3.],[9],0.5625,0.6800375351912401
1546,[2.],[2],0.0,0.6817787220709864
1547,[4.],[4],0.25,0.6814365204823767
1548,[1.],[1],0.0,0.6821406580911812
1549,[4.],[4],0.5625,0.6811605020960304
1550,[5.],[5],0.0625,0.6805345786732794
1551,[2.],[2],0.125,0.6792169935255356
1552,[4.],[4],0.0,0.6815370458559109
1553,[3.],[9],0.4375,0.6818617923297519
1554,[1.],[9],0.625,0.6816295959971476
1555,[1.],[1],0.0,0.682136124073621
1556,[2.],[8],0.625,0.6796425613586357
1557,[4.],[4],0.0,0.6819484882188429
1558,[0.],[0],0.375,0.6816107770369444
1559,[3.],[9],0.5,0.681611709876199
1560,[2.],[8],0.6875,0.6817279801359591
1561,[4.],[4],0.125,0.6819293422707167
1562,[5.],[8],0.75,0.6816200812109753
1563,[4.],[7],0.5625,0.6790838577848416
1564,[3.],[7],0.625,0.6778868800508977
1565,[0.],[0],0.0,0.6817208651691855
1566,[4.],[7],0.625,0.6804917361403753
1567,[3.],[8],0.75,0.6802242312424711
1568,[3.],[8],0.625,0.6816408587875973
1569,[6.],[6],0.5625,0.6800908253904028
1570,[0.],[0],0.125,0.6795095625657
1571,[4.],[4],0.125,0.6819605495075622
1572,[2.],[8],0.6875,0.6818573318719121
1573,[6.],[8],0.625,0.6814322877039346
1574,[2.],[2],0.0,0.6810277571218815
1575,[4.],[4],0.1875,0.6815306299104069
1576,[2.],[7],0.5,0.6820227656077714
1577,[6.],[6],0.0,0.6820565782851867
1578,[6.],[6],0.125,0.6814664651105479
1579,[6.],[6],0.3125,0.6819565267655947
1580,[4.],[4],0.0,0.6817327489077714
1581,[2.],[7],0.1875,0.6800790503880921
1582,[1.],[1],0.0,0.6822746573458267
1583,[3.],[8],0.3125,0.6809434605701036
1584,[3.],[8],0.6875,0.6814436563186804
1585,[2.],[2],0.0,0.6809184784831417
1586,[3.],[3],0.0,0.6819361362749917
1587,[5.],[6],0.5,0.6816169974884483
1588,[3.],[3],0.0,0.68171520870645
1589,[0.],[0],0.125,0.680407486329731
1590,[0.],[0],0.0,0.6816831214501613
1591,[3.],[3],0.125,0.6818435762564902
1592,[3.],[7],0.5625,0.680983171633342
1593,[6.],[6],0.1875,0.6814335220810839
1594,[4.],[9],0.4375,0.6809306593161759
1595,[2.],[7],0.625,0.6817916056035979
1596,[4.],[9],0.125,0.679936728941136
1597,[4.],[9],0.0,0.6811545548829091
1598,[5.],[5],0.0,0.6814514385526131
1599,[4.],[4],0.0,0.6814829301915236
1600,[5.],[3],0.3125,0.6817682975399723
1601,[3.],[3],0.5,0.6792735988462363
1602,[6.],[6],0.0,0.6817753778299575
1603,[1.],[1],0.0,0.6820242632078605
1604,[2.],[2],0.0,0.6815602298329154
1605,[3.],[3],0.0,0.6817823777034786
1606,[4.],[7],0.25,0.6681671738984518
1607,[3.],[3],0.25,0.6820679517736241
1608,[3.],[3],0.0,0.6818475989652437
1609,[6.],[2],0.6875,0.6808859295372476
1610,[0.],[0],0.25,0.6760527370249891
1611,[6.],[3],0.5625,0.6816311521828411
1612,[3.],[3],0.0,0.6803112622247857
1613,[3.],[8],0.625,0.6813358814000623
1614,[4.],[4],0.0625,0.6815350197971537
1615,[3.],[3],0.0,0.6797528087741734
1616,[6.],[6],0.25,0.681403760988842
1617,[3.],[3],0.0625,0.6813036068095816
1618,[5.],[5],0.3125,0.6809112564812897
1619,[0.],[0],0.0625,0.681773400678897
1620,[2.],[2],0.1875,0.6813337766782478
1621,[0.],[0],0.25,0.6814604197081199
1622,[4.],[9],0.5625,0.6467249498420677
1623,[0.],[0],0.0,0.6810885819076696
1624,[3.],[7],0.375,0.6775791321389032
1625,[4.],[4],0.125,0.681683851235376
1626,[5.],[6],0.375,0.6818495848778174
1627,[2.],[9],0.4375,0.6323469618481586
1628,[3.],[3],0.125,0.6817873836792931
1629,[5.],[5],0.0625,0.6817167562619311
1630,[1.],[1],0.0,0.6823436339253941
1631,[4.],[9],0.3125,0.6780180846512343
1632,[6.],[6],0.0,0.6818916616811568
1633,[1.],[1],0.0,0.6822348225519468
1634,[1.],[4],0.625,0.6810772840235334
1635,[5.],[5],0.1875,0.6818054111745494
1636,[4.],[4],0.25,0.6811503853724775
1637,[5.],[5],0.3125,0.6818939911050308
1638,[0.],[0],0.0625,0.6818170194278873
1639,[5.],[5],0.0,0.6815820614798599
1640,[4.],[9],0.5,0.6804713268814611
1641,[5.],[5],0.5,0.6813469347852058
1642,[2.],[2],0.375,0.6815378861078453
1643,[1.],[1],0.0,0.6822050908059013
1644,[2.],[2],0.25,0.6818343537956545
1645,[4.],[9],0.1875,0.6806072684751165
1646,[1.],[1],0.0,0.6821949774047048
1647,[4.],[9],0.25,0.6716034130968285
1648,[4.],[9],0.3125,0.6782155919000059
1649,[4.],[4],0.0,0.6816274455584802
1650,[0.],[0],0.0,0.6816701896492079
1651,[2.],[8],0.6875,0.6814946902096412
1652,[4.],[4],0.0625,0.6813706714011863
1653,[5.],[5],0.125,0.6814914784394529
1654,[2.],[2],0.0,0.6795689211632931
1655,[4.],[9],0.25,0.6808156470406059
1656,[2.],[2],0.1875,0.6804269616439379
1657,[1.],[1],0.0,0.6819981548269493
1658,[2.],[2],0.0625,0.681373914393242
1659,[1.],[1],0.0,0.6821598414084501
1660,[2.],[7],0.375,0.6819357835574155
1661,[3.],[3],0.0,0.6812027582663165
1662,[6.],[6],0.0,0.6815119071730877
1663,[4.],[8],0.625,0.6797061603852024
1664,[3.],[8],0.6875,0.6817585014722573
1665,[4.],[4],0.0,0.6819250221766718
1666,[4.],[9],0.4375,0.6811482502152243
1667,[1.],[1],0.0,0.6821467951324476
1668,[4.],[9],0.375,0.6815168067099219
1669,[3.],[8],0.5625,0.6807414482116204
1670,[5.],[5],0.1875,0.680778641444937
1671,[3.],[7],0.625,0.0
1672,[5.],[5],0.0625,0.6797227048823027
1673,[1.],[1],0.0,0.6817035309631737
1674,[1.],[1],0.0,0.6823115112696044
1675,[2.],[8],0.4375,0.681451695537195
1676,[6.],[6],0.3125,0.6809778780539608
1677,[5.],[5],0.0,0.6807425330634569
1678,[0.],[2],0.4375,0.6816947021608949
1679,[4.],[4],0.0,0.6810236444690839
1680,[4.],[4],0.0625,0.6818676144141493
1681,[3.],[3],0.4375,0.662144017673453
1682,[2.],[2],0.0,0.6814672896950275
1683,[3.],[3],0.0625,0.6817166631140046
1684,[1.],[5],0.625,0.6817907735036477
1685,[6.],[6],0.0,0.6818232999182112
1686,[6.],[8],0.625,0.6811215168633156
1687,[1.],[8],0.125,0.6820275116863428
1688,[6.],[6],0.0,0.6818944310517505
1689,[2.],[2],0.0,0.6818596386875542
1690,[3.],[3],0.25,0.6819968917406322
1691,[1.],[1],0.125,0.6817973514099762
1692,[0.],[0],0.0625,0.681228173345721
1693,[5.],[5],0.0,0.6811971216341921
1694,[3.],[8],0.625,0.681302037218684
1695,[4.],[9],0.5,0.6800074768361181
1696,[2.],[2],0.4375,0.678994502662975
1697,[4.],[9],0.5,0.6807809760608872
1698,[6.],[6],0.0625,0.6798159324238806
1699,[2.],[7],0.625,0.6777663550437526
1700,[0.],[0],0.0,0.6817214264056721
1701,[4.],[4],0.125,0.6817853173673584
1702,[3.],[8],0.5625,0.681461398194197
1703,[2.],[7],0.6875,0.6735741652066796
1704,[1.],[1],0.0,0.6821267406548326
1705,[4.],[7],0.375,0.6741633786346914
1706,[4.],[4],0.0,0.6803195100647141
1707,[1.],[1],0.0,0.6811018428974671
1708,[0.],[0],0.0,0.680933953959775
1709,[3.],[9],0.5625,0.6809432035210926
1710,[3.],[7],0.5,0.6772775813904499
1711,[2.],[2],0.0,0.6817922465005619
1712,[0.],[0],0.125,0.6808178549368514
1713,[0.],[0],0.0,0.6812871951443105
1714,[4.],[9],0.4375,0.681129729004348
1715,[1.],[1],0.0,0.6823086080223354
1716,[1.],[7],0.6875,0.6813410475877093
1717,[0.],[8],0.625,0.681326054580091
1718,[2.],[7],0.5,0.6793180284177904
1719,[0.],[8],0.8125,0.6817142051930571
1720,[4.],[4],0.125,0.6801610135014167
1721,[4.],[7],0.1875,0.6808350306516984
1722,[2.],[2],0.5,0.680784484647136
1723,[0.],[0],0.0,0.6816845267767596
1724,[4.],[4],0.0,0.6809780140435181
1725,[6.],[6],0.25,0.6816656179267546
1726,[0.],[0],0.0,0.6812353657473573
1727,[3.],[3],0.125,0.6766264087514455
1728,[1.],[1],0.0,0.68228928609212
1729,[1.],[1],0.0,0.6820775558465766
1730,[3.],[3],0.1875,0.6814910306380939
1731,[3.],[3],0.0,0.6814680308976296
1732,[3.],[9],0.5,0.6813529516001153
1733,[2.],[6],0.5625,0.6795495636709692
1734,[0.],[7],0.3125,0.6767280318973707
1735,[4.],[4],0.0625,0.6814827779094718
1736,[1.],[1],0.0,0.6821944868589412
1737,[3.],[5],0.4375,0.6800795985956555
1738,[3.],[3],0.0,0.6814726007341895
1739,[0.],[0],0.0,0.6818768544759882
1740,[3.],[8],0.6875,0.6810526264984252
1741,[2.],[7],0.1875,0.6804624384849325
1742,[3.],[3],0.0625,0.6818783274513335
1743,[4.],[9],0.0625,0.6806506415423156
1744,[6.],[6],0.0,0.6814259543065103
1745,[4.],[9],0.0625,0.6753447371239489
1746,[3.],[3],0.0625,0.6808138270484443
1747,[5.],[5],0.5,0.6786925270702625
1748,[0.],[0],0.6875,0.6810294603094885
1749,[2.],[2],0.0625,0.6800342263385907
1750,[2.],[7],0.75,0.6788199166672346
1751,[2.],[4],0.375,0.681511024831354
1752,[5.],[5],0.0,0.6818991968530963
1753,[1.],[1],0.0,0.682326199930909
1754,[2.],[7],0.5,0.6804198226609027
1755,[5.],[5],0.0,0.6818324454574334
1756,[3.],[8],0.4375,0.6807532959699486
1757,[0.],[0],0.0625,0.6820075917246665
1758,[3.],[8],0.4375,0.6805927772807016
1759,[0.],[8],0.6875,0.6792275856075993
1760,[1.],[1],0.0,0.6821209897729198
1761,[5.],[5],0.0,0.6808196409881045
1762,[0.],[0],0.0,0.681423225479238
1763,[3.],[3],0.125,0.6821119918233447
1764,[0.],[0],0.0,0.6814823273624208
1765,[3.],[3],0.375,0.6805435034961062
1766,[1.],[1],0.0,0.6821502358215633
1767,[4.],[4],0.0,0.6814237836973089
1768,[0.],[0],0.0,0.6816028157124305
1769,[3.],[3],0.3125,0.6817406777996484
1770,[2.],[7],0.5,0.6611408184717944
1771,[2.],[2],0.0,0.6818690554289679
1772,[5.],[7],0.4375,0.6801683117412372
1773,[5.],[1],0.5,0.682050469227614
1774,[3.],[8],0.5,0.6815372598104795
1775,[0.],[0],0.0,0.6811728149988466
1776,[2.],[7],0.3125,0.6816683356925923
1777,[0.],[0],0.0,0.6815995755792935
1778,[4.],[4],0.1875,0.681359474630544
1779,[3.],[3],0.125,0.6814154669841864
1780,[1.],[1],0.0,0.6822556721890497
1781,[4.],[9],0.4375,0.6811256832266409
1782,[2.],[8],0.5625,0.6792452430349555
1783,[0.],[7],0.625,0.6638380379055373
1784,[2.],[7],0.625,0.6773189829686335
1785,[1.],[1],0.0625,0.6817715035295104
1786,[4.],[4],0.0625,0.6812898472670776
1787,[4.],[9],0.0625,0.6814795513102672
1788,[4.],[9],0.1875,0.6815128221644939
1789,[3.],[3],0.125,0.6816021493519553
1790,[4.],[2],0.375,0.6763090736844953
1791,[1.],[1],0.0,0.6821890443287225
1792,[3.],[7],0.1875,0.6744158599135373
1793,[4.],[9],0.4375,0.5737930938748895
1794,[0.],[0],0.0625,0.6811367956117405
1795,[2.],[2],0.0,0.6817163559226861
1796,[0.],[0],0.0,0.6816884467967256
1797,[3.],[3],0.0625,0.6817406525359052
1798,[3.],[3],0.0,0.6814223933514828
1799,[3.],[7],0.5625,0.6780974983584738
1800,[4.],[6],0.5625,0.6802581641511796
1801,[4.],[9],0.4375,0.6695667739912078
1802,[2.],[2],0.0625,0.6818758212880515
1803,[3.],[3],0.0625,0.6817838161843531
1804,[3.],[3],0.0,0.6814824228158616
1805,[0.],[7],0.4375,3.8046935338012576e-05
1806,[3.],[7],0.5625,0.6819753895496201
1807,[0.],[0],0.0,0.6812880152057221
1808,[0.],[0],0.375,0.6814132070071833
1809,[2.],[7],0.6875,0.6818764539372771
1810,[5.],[5],0.0,0.6813538072634446
1811,[2.],[2],0.1875,0.6816157136697657
1812,[4.],[9],0.125,0.6813923111924994
1813,[2.],[8],0.6875,0.6810632154507531
1814,[4.],[7],0.5,0.6769780054785205
1815,[4.],[4],0.0,0.6815987988813856
1816,[4.],[4],0.0,0.681947087216704
1817,[2.],[2],0.25,0.6815061557633298
1818,[6.],[6],0.0,0.6815496986716477
1819,[6.],[6],0.5625,0.6816954563859094
1820,[1.],[1],0.0,0.6818686097841643
1821,[3.],[9],0.625,0.6816274781036588
1822,[6.],[6],0.375,0.6814875489899552
1823,[6.],[8],0.6875,0.6811235944103128
1824,[2.],[2],0.0,0.6815363138000351
1825,[4.],[9],0.3125,0.6818942440212892
1826,[0.],[0],0.0,0.6818002198613536
1827,[3.],[8],0.75,0.6812003235882372
1828,[3.],[3],0.6875,0.6815284460553747
1829,[1.],[1],0.25,0.6822970886602994
1830,[1.],[1],0.0,0.6822731071602477
1831,[6.],[6],0.0,0.6818008486509062
1832,[3.],[3],0.0,0.681264181894481
1833,[5.],[5],0.0,0.6815761329775263
1834,[1.],[1],0.0,0.6822627594843731
1835,[1.],[1],0.0,0.6819990114129403
1836,[1.],[1],0.0,0.682288529926852
1837,[3.],[3],0.1875,0.6819480575183617
1838,[1.],[1],0.0,0.6820010321346246
1839,[2.],[2],0.25,0.6817012146724435
1840,[3.],[3],0.0625,0.6806335326266565
1841,[0.],[0],0.0,0.6813689042701864
1842,[2.],[2],0.0625,0.6816082251583065
1843,[0.],[0],0.25,0.6815932639652813
1844,[1.],[1],0.0,0.682291175440379
1845,[3.],[3],0.0,0.6813521791463206
1846,[5.],[5],0.0,0.6809852463578933
1847,[5.],[5],0.25,0.6813698843959372
1848,[2.],[7],0.5625,0.6652990256563073
1849,[4.],[4],0.125,0.6808594093101177
1850,[3.],[8],0.5,0.6812725461131734
1851,[4.],[9],0.0625,0.6771814617741106
1852,[6.],[6],0.1875,0.6818480739713263
1853,[4.],[9],0.4375,0.6810263583743051
1854,[6.],[6],0.0,0.6808851889645229
1855,[4.],[8],0.5625,0.6804557221794998
1856,[3.],[3],0.125,0.6795388485873399
1857,[4.],[6],0.5625,0.6701724547376613
1858,[6.],[6],0.0,0.6817916524787091
1859,[2.],[8],0.625,0.6802206598816851
1860,[5.],[5],0.0,0.6818164162527962
1861,[1.],[1],0.0,0.6821629829689783
1862,[4.],[4],0.1875,0.6812048514460707
1863,[2.],[2],0.0,0.6806046361198608
1864,[4.],[4],0.0625,0.6819427140330214
1865,[4.],[4],0.375,0.6816467021039816
1866,[5.],[5],0.0,0.6816570548027285
1867,[1.],[1],0.0,0.6822869575515367
1868,[4.],[1],0.625,0.6817176713701129
1869,[4.],[9],0.125,0.6675230057763307
1870,[0.],[0],0.25,0.6807208948829054
1871,[2.],[2],0.25,0.6819240873196498
1872,[4.],[4],0.0,0.681809838689625
1873,[4.],[9],0.375,0.6640845486257919
1874,[5.],[5],0.25,0.6814786706750205
1875,[0.],[7],0.625,0.6775169740945701
1876,[1.],[1],0.0,0.6822952683558553
1877,[1.],[8],0.3125,0.6806613169483975
1878,[3.],[8],0.4375,0.6809471370306831
1879,[5.],[5],0.0,0.6820400589632754
1880,[0.],[6],0.3125,0.68083503574045
1881,[4.],[9],0.3125,0.6816089912711903
1882,[3.],[8],0.6875,0.6801443648223442
1883,[3.],[7],0.4375,0.3427195209403689
1884,[1.],[1],0.0,0.6821489864588755
1885,[1.],[1],0.375,0.6818920603450527
1886,[6.],[6],0.0625,0.6819255876547486
1887,[4.],[7],0.1875,0.6797390705108518
1888,[6.],[6],0.25,0.6818628199812946
1889,[3.],[3],0.125,0.681036839306712
1890,[2.],[2],0.0,0.6805017473168112
1891,[2.],[2],0.0,0.6806962051016783
1892,[0.],[0],0.0,0.6796596679841059
1893,[3.],[8],0.5,0.6812603825304607
1894,[4.],[9],0.375,0.6817427817221693
1895,[2.],[2],0.0,0.6796102749278425
1896,[5.],[5],0.0625,0.6811757734313822
1897,[1.],[1],0.0,0.6820189690840587
1898,[0.],[0],0.0625,0.6808934172497222
1899,[3.],[8],0.5625,0.6813231816175097
1900,[1.],[1],0.3125,0.6816922185570138
1901,[4.],[9],0.3125,0.6818197986757186
1902,[5.],[5],0.125,0.6817746979427225
1903,[1.],[7],0.625,0.679642394627961
1904,[4.],[9],0.0,0.6748069262180316
1905,[6.],[6],0.0,0.6818013027315999
1906,[4.],[9],0.3125,0.6816408877561003
1907,[0.],[0],0.0,0.6818081942158483
1908,[6.],[6],0.25,0.6817752538841721
1909,[1.],[1],0.0,0.6820696136362241
1910,[5.],[5],0.125,0.6820091787793929
1911,[5.],[5],0.5,0.6729941577848174
1912,[1.],[8],0.125,0.681284834646161
1913,[3.],[3],0.625,0.6818662860961624
1914,[5.],[8],0.75,0.6814122161019204
1915,[2.],[2],0.0,0.6816315038905185
1916,[6.],[6],0.1875,0.6815547094333133
1917,[5.],[5],0.1875,0.6817385357087561
1918,[0.],[0],0.25,0.681860688746127
1919,[3.],[7],0.5,0.6780328294208815
1920,[4.],[4],0.125,0.6813775230473587
1921,[6.],[6],0.0,0.6808426778546838
1922,[1.],[1],0.0,0.6823405139882366
1923,[3.],[3],0.0,0.6788236827877338
1924,[4.],[4],0.0625,0.6808251831746978
1925,[4.],[7],0.5,0.6800127316581922
1926,[3.],[3],0.1875,0.6815144435579044
1927,[2.],[2],0.0,0.6818345754435884
1928,[3.],[3],0.1875,0.6809642438042318
1929,[4.],[4],0.0,0.6817475997040159
1930,[4.],[2],0.4375,0.6808996997114712
1931,[5.],[5],0.125,0.6819118991332961
1932,[2.],[2],0.0625,0.681042926814442
1933,[2.],[7],0.5,0.6806272080032992
1934,[1.],[1],0.0,0.6821521485837829
1935,[4.],[7],0.6875,0.6672465096158802
1936,[2.],[2],0.0625,0.6807407732939605
1937,[6.],[6],0.0,0.681827093110811
1938,[4.],[4],0.4375,0.6813586829082615
1939,[1.],[1],0.0,0.6821827198701311
1940,[0.],[5],0.25,0.6807080412427887
1941,[2.],[7],0.4375,0.5837783095785599
1942,[4.],[8],0.5,0.6808975423713187
1943,[6.],[6],0.0,0.6817838702561072
1944,[0.],[0],0.0,0.6811743027677636
1945,[1.],[1],0.0,0.6821660609828771
1946,[3.],[8],0.6875,0.6803866957149431
1947,[2.],[2],0.0,0.6808828840638548
1948,[5.],[5],0.375,0.680125713608623
1949,[2.],[7],0.5,0.6811704029659128
1950,[0.],[7],0.6875,0.679374246594342
1951,[6.],[6],0.1875,0.6818962475179732
1952,[3.],[9],0.4375,0.6816443654599655
1953,[3.],[3],0.25,0.6816981220331768
1954,[5.],[5],0.0625,0.6812809530468125
1955,[2.],[8],0.4375,0.6813784398041296
1956,[4.],[4],0.0625,0.6810843208515437
1957,[2.],[2],0.0,0.6814577304611374
1958,[4.],[4],0.0,0.6814608991425419
1959,[0.],[0],0.0,0.6818857662374623
1960,[6.],[8],0.625,0.6805927390650701
1961,[3.],[8],0.625,0.6811762715831496
1962,[3.],[3],0.0,0.6815424975791262
1963,[4.],[4],0.1875,0.6816452105257712
1964,[4.],[9],0.3125,0.6816813678871579
1965,[2.],[2],0.3125,0.6712805549266226
1966,[0.],[7],0.75,0.6794398901000084
1967,[5.],[5],0.0,0.6812839081477089
1968,[4.],[8],0.5625,0.6814968836545946
1969,[6.],[6],0.625,0.6810156041237682
1970,[5.],[5],0.25,0.6815352517799127
1971,[6.],[6],0.0,0.6816020518254995
1972,[0.],[0],0.0,0.6813971734032078
1973,[3.],[8],0.625,0.6814882860834138
1974,[6.],[6],0.0,0.6817969140115966
1975,[3.],[7],0.6875,0.6759342359046252
1976,[3.],[3],0.25,0.68164902031479
1977,[6.],[6],0.125,0.6781338177582765
1978,[4.],[4],0.1875,0.6814580084052404
1979,[4.],[9],0.1875,0.6814762550684514
1980,[4.],[4],0.0,0.6818705363798587
1981,[6.],[6],0.5625,0.6816264508303121
1982,[5.],[6],0.625,0.6809053552723014
1983,[3.],[3],0.1875,0.681647611974832
1984,[2.],[2],0.1875,0.6807618745715052
1985,[4.],[4],0.0625,0.6814895353978451
1986,[1.],[1],0.0,0.6823401891030277
1987,[0.],[0],0.25,0.680868060509438
1988,[1.],[1],0.0,0.6819085487521785
1989,[4.],[4],0.25,0.6819608898309942
1990,[6.],[6],0.0,0.68177678447999
1991,[2.],[2],0.0,0.681549901305791
1992,[4.],[9],0.1875,0.6816331864733273
1993,[1.],[1],0.0625,0.6815969975102507
1994,[1.],[1],0.0,0.6822263582094478
1995,[0.],[0],0.0,0.6815010207554855
1996,[6.],[6],0.125,0.6817505042750657
1997,[3.],[3],0.0,0.6817674234405671
1998,[4.],[9],0.125,0.6816757774809907
1999,[5.],[5],0.0625,0.6816117781890204
2000,[6.],[6],0.0625,0.6812266606522942
2001,[5.],[5],0.5625,0.6812667149197669
2002,[6.],[6],0.125,0.6814794333518712
2003,[5.],[5],0.1875,0.6816770908617622
2004,[2.],[8],0.625,0.3505348688092825
2005,[4.],[4],0.0,0.6803437695773601
2006,[6.],[6],0.0,0.6814847283877016
2007,[4.],[4],0.0625,0.6817043127054502
2008,[3.],[3],0.125,0.6820013018534059
2009,[4.],[9],0.5625,0.6791036028519007
2010,[1.],[1],0.0,0.6818595665179903
2011,[3.],[3],0.3125,0.6810918271089809
2012,[4.],[4],0.0,0.6820045417781729
2013,[1.],[1],0.0,0.6821839755368307
2014,[4.],[9],0.125,0.6819564894438926
2015,[1.],[1],0.0,0.6821793575595301
2016,[2.],[7],0.0625,0.6810866910138764
2017,[1.],[1],0.0,0.6822426063845871
2018,[1.],[1],0.375,0.6811200023545885
2019,[4.],[9],0.4375,0.6770717366621162
2020,[3.],[3],0.0,0.6812177937616193
2021,[5.],[5],0.1875,0.6813705517575334
2022,[4.],[4],0.0,0.6814324292702422
2023,[0.],[0],0.0625,0.6813819844307859
2024,[4.],[7],0.25,0.6751158024409649
2025,[3.],[3],0.5625,0.6819009078015669
2026,[6.],[6],0.0,0.6815396495973297
2027,[1.],[1],0.0625,0.682082413235873
2028,[4.],[7],0.4375,0.6623768562340058
2029,[5.],[5],0.125,0.6814989798480199
2030,[5.],[5],0.0,0.6816516911154559
2031,[3.],[3],0.1875,0.6815400861638883
2032,[3.],[3],0.0,0.6814800557636401
2033,[0.],[0],0.1875,0.6812852777097693
2034,[1.],[1],0.0,0.6821996124268758
2035,[3.],[5],0.4375,0.6813718105329588
2036,[4.],[7],0.5625,0.6779054276676602
2037,[5.],[5],0.25,0.6814543521058769
2038,[2.],[8],0.75,0.681776475016492
2039,[6.],[6],0.0625,0.6814962417602778
2040,[5.],[5],0.375,0.6808917162441473
2041,[1.],[1],0.0,0.6822810085401539
2042,[0.],[0],0.0,0.6817323074100328
2043,[4.],[4],0.5625,0.6818250163472512
2044,[2.],[2],0.25,0.6786845550844918
2045,[3.],[3],0.0625,0.6807791198636133
2046,[4.],[4],0.0,0.6807647093677702
2047,[6.],[6],0.25,0.6815643228533382
2048,[4.],[7],0.625,1.9262025327689595e-50
2049,[4.],[9],0.0625,0.6806723169390535
2050,[4.],[8],0.625,0.6817324941894378
2051,[1.],[1],0.0,0.6818217174805471
2052,[4.],[8],0.6875,0.6809404598584275
2053,[4.],[4],0.0625,0.6774494642893835
2054,[3.],[9],0.4375,0.5905594890499183
2055,[2.],[2],0.0625,0.6815548120371167
2056,[3.],[8],0.5,0.6815822570445128
2057,[6.],[6],0.25,0.6796545617256197
2058,[2.],[2],0.125,0.681717706992185
2059,[4.],[7],0.5,0.6793012047092035
2060,[0.],[0],0.0,0.681488379126411
2061,[0.],[0],0.0,0.6819102264732688
2062,[6.],[6],0.0,0.6806715116053483
2063,[1.],[7],0.6875,0.6719996949264909
2064,[5.],[5],0.0,0.6819789455667705
